Dimension,FunctionID,Run,Algorithm,BestSolution,BestFitness
20,9,5,PSO,"[0.05181402037355604, -0.207333851832594, 0.21104305053394481, 0.08143319847875627, 0.12820322387556118, -0.15799226474163977, -0.12833463781663068, -0.0328152155410213, -0.03756994044124775, -0.07457018491787434, 0.03457095600442018, 0.08550184001161491, -0.06812193262342982, -0.11509541038911147, -0.003508705614516809, 0.028280022971606207, 0.12557697621102357, -0.11876982540958549, 0.05400082888680802, 0.2187874420972488]",-0.9362453278079418
20,9,6,DE/rand/1/bin,"[5.506940785863854, 6.551715949228743, -5.461193243723994, 7.139828619713614, 6.6208666509033325, 5.0565589345743, 10.915216035437126, -8.155453505991298, -0.5779909573367341, -11.751908967914417, -0.4001614794261408, -2.2160779939652047, 2.1191830287273126, -6.034938155217005, 5.554710242298023, 1.8095775923051982, -7.457558050592807, -6.8127781716764835, -9.72293587413861, 15.146143585936901]",-0.00378046609788509
20,9,6,DE/best/1/bin,"[0.8859920959016064, -0.8139583563321864, -3.3433177201530304, 2.557744931327595, 2.358331110650198, -8.663988606821157, -3.253208788042658, -1.8470856078620583, -1.8046386283568996, -0.09184790910183652, -0.848961082942093, 0.033551344236768074, 1.4115742841238343, 1.5131394942056735, -0.7162533548040031, -2.2527620079260524, 1.2908180056853444, -0.7273253128065595, -1.5515098828611658, 0.623752554821761]",-0.029268782071772283
20,9,6,PSO,"[-0.4954275319504871, 0.2881090683021398, 0.45272474963824416, -0.038798524423710685, 0.3212378568534122, -0.3946728280745708, 0.036288645144637754, 0.5803081587791604, -0.34766551709908694, -0.19946618201816246, -0.44328725426837434, 0.4427467652726608, -0.08536215027670092, -0.13030967017302583, 0.7220036530562969, 0.4166549575436859, -0.06069683799102799, -0.04227015374319399, 0.1066286253988092, 0.1585705359351789]",-0.6194994367738177
20,9,7,DE/rand/1/bin,"[-2.0540595113497653, 0.6751536000745357, -0.9308653588299787, 6.485334114559142, 4.4787852452023635, 0.8092487261037222, 5.688401093423636, -7.98774560253539, 9.419194624205382, -0.6779764931865611, -3.8995677576078975, 3.22396815991012, -9.293899613185909, -2.323374271145801, -6.706362394599781, -1.5761581815553338, -2.8815649341041274, -11.359337880089317, -10.181043364170693, 0.009905104218399075]",-0.005903622463824999
20,9,7,DE/best/1/bin,"[-1.1158829352531632, -1.5447994636340086, -8.966187392124745, 5.003116967045301, 0.512524306919135, 6.6958497322290675, -2.4695889205222774, 2.035678550255766, 1.1722929342556556, 0.06066434030829057, 1.1791691249891492, 3.107484964788384, 1.7833095158075833, 0.5265305569201509, -5.2196769869657365, -2.199243477735467, -4.772220497577456, 0.6956953761018141, 0.021999611846226435, -3.326808924094376]",-0.015954512126411014
20,9,7,PSO,"[0.22127979197414518, 0.3100576260796241, 0.08427218662846943, 0.1820863170091989, -0.3599642224218016, -0.39413017157972, -0.05885465599978816, 0.22816112655193438, 0.08293683687115233, -0.3063777207314364, 0.09449527192188294, -0.12669329178684977, 0.10463756671525266, 0.290689055343386, 0.05260756714591099, 0.04865159349556638, 0.3024404196351993, -0.05475343060509262, 0.39599020178531286, -0.2852451314392863]",-0.7857513346523582
20,9,8,DE/rand/1/bin,"[6.7916120300120095, 6.758982653478942, -5.113721648530051, 6.336391605381748, -3.3982108540482097, -3.322503911543306, 19.085190762660627, -10.797299483087194, 4.138188345159165, -5.930809318410988, -3.1600714888636396, -2.18584651294778, -5.375988033976576, -7.911050498562031, 6.191617854386367, 4.00583419966317, -8.802357846652127, -5.566028648968054, 0.8466589857462647, -0.6382148462313397]",-0.003741413679593672
20,9,8,DE/best/1/bin,"[-0.28443050463924807, 0.8184794445292214, -2.80141548769215, 2.596432630837296, -2.581458026735964, -3.9955221081083643, 0.969116014372448, 0.8540169586840143, -9.992597424145536, 2.061377782241874, 0.578851697391686, -1.9141010531105684, 0.07737942534314551, 1.3725291784539357, -1.8283942611655026, 0.8443125477754075, -3.6166009292664607, 2.185405985312579, 0.16607255497426077, -3.7025360163706327]",-0.021130252329765085
20,9,8,PSO,"[-0.4844128753626072, -0.03749524387824476, 0.1454514401669965, 0.5054390877720657, -0.6003061522747647, 0.45477430574938615, 0.12876667706939804, -0.597351457546831, -0.34772636274694607, -0.02061850110620775, -0.36936765474543554, -0.08135557797167174, 0.14704015170118517, 0.53594171843901, -0.0034170584385653773, -0.45438221739363693, 0.37852856100829463, -0.026985725745013307, 0.07426286374016257, -0.2524976280840446]",-0.6194994367738177
20,9,9,DE/rand/1/bin,"[-5.603682441570101, 6.175466999136394, 2.5825448932809127, 2.36592978622401, 9.985053910303906, 6.391997159240648, 2.8717396131286996, 5.550909381926016, 0.11972367042360155, 4.419753725935708, 1.6169487189417793, 7.107515860795979, -6.220160065619616, -10.58146457418937, -2.4635240441285085, -2.975286003942827, 8.37258664398843, 7.708014414937605, -5.929654741383004, -4.957263364138209]",-0.004874917795125564
20,9,9,DE/best/1/bin,"[0.916301188192237, 1.3055077610913182, 5.88765779259174, -2.0628994464179566, -5.136892339219271, 1.1698635808714073, -0.9458495008118419, -1.050800661201833, -3.673655274674836, 6.735114094815391, 1.2902015332736532, -8.25364679056446, -1.781589325949241, -0.8316011179223282, -3.4405947698331767, -2.011841530851086, 3.2905974322570097, -2.20447863735114, -1.667556781598714, -2.932954647411279]",-0.015954512126411014
20,9,9,PSO,"[0.4675989618486082, 0.18935081090771086, -0.3282553591074222, 0.32001058257820314, 0.33447239381882005, -0.20764040488985433, 0.22274905366915962, -0.5411884013147075, -0.15630173577447246, 0.3468107349663804, -0.49969190337267244, 0.00669907242676688, -0.2842924167048272, 0.2354114942332944, 0.5401034295999092, -0.46261471682148586, -0.5167229583664017, -0.31291661567718515, -0.2868572648182654, -0.022785863068920224]",-0.6194994367738177
20,9,10,DE/rand/1/bin,"[-1.3428562989848705, 4.545218540431452, -3.5604971184239638, 5.280464715915947, -2.6165798985900057, 1.3065662480416718, -3.466958736090776, 0.0015768120095835947, 0.2329550859781242, -5.1962552176031105, -0.02292498372220697, -0.2293023190010839, 2.857901183792107, 0.739498322385824, -6.340734438930278, 0.05380852353763199, 0.008402393729962654, -0.9453653717561754, -0.9184367653818293, 6.09813717758166]",-0.018260415149107284
20,9,10,DE/best/1/bin,"[-0.13453334909584713, -3.7322772456408875, 0.8916048684287655, -8.93339199290675, 0.9226677294220953, -4.886947913293022, 1.2100969132396728, 2.580032378757707, 1.351110678907613, -1.3412334083342738, -0.11255135355051876, 14.35239124353088, 0.7325179460333209, 4.808884023967839, -0.3151685572443329, -25.773987241152874, 2.5202696952892127, 0.056502121494409446, -7.203013870941254, 2.1770033743632426]",-0.0036626809682335786
20,9,10,PSO,"[-0.3756640629216731, 0.4215630805741137, -0.07023681460793232, -0.02233857400297263, -0.38177152136136017, -0.5053547310956205, 0.29920370225751336, 0.5949875304381097, 0.10671368711012195, -0.17997447190449312, -0.3737909632497141, 0.26822455760040426, 0.014111913387257438, 0.031296369430067, 0.7074193517244184, 0.3399256175676572, -0.11014458420381547, 0.5857629042977569, -0.004893167177902537, 0.22239753824316968]",-0.6194994367738177
20,9,11,DE/rand/1/bin,"[-2.493327866509687, -1.0368993534702522, 6.811747233099007, -0.8380576627107459, -13.263322746287336, -1.2445118056317703, -9.394514314828552, -1.4112762651552444, -13.067797518211297, 2.03121406413761, -6.590458366233765, -1.1758757914658071, 4.715269023225667, -3.2920355821513176, -2.3797172605888903, -10.677183103766978, 4.690309852311527, -3.3993726460189255, 2.109450627004879, 3.1128591217459363]",-0.005303947715820505
20,9,11,DE/best/1/bin,"[1.4619152286621306, -0.0988342516828031, 1.3972247376957472, 0.8028622038435933, 1.0329572134035454, 0.37602595711764086, -2.8394449055091546, 0.7043243830252895, -0.47876783699298664, 0.4830160522902438, 0.2423668625981245, -2.5539188064911946, 7.692191137625303, -1.603179926537405, -0.09267200991916938, 0.43506317944840067, 5.490818013850434, 1.3305450437576407, 4.830952459908699, -4.3714553614145775]",-0.024708657519767935
20,9,11,PSO,"[0.25272707359087515, 0.47257450911430626, -0.0461870438332802, -0.09090719317121422, 0.2454887136372736, -0.15551037928676847, 0.3824531942975443, 0.1845042389165577, 0.26768936066689925, -0.03687790511172604, -0.21335507169989068, -0.22487694333767366, 0.03885044387241465, 0.08757808018762119, 0.27443326122027684, -0.3477898225070713, 0.11238830816883802, -0.3289521734800749, 0.0475195252292881, 0.157259878401107]",-0.7857513346523582
20,9,12,DE/rand/1/bin,"[11.623460173158541, -0.00728445688263335, 7.152765177633624, 2.775812092063589, -4.608572434048868, 2.129045221897669, -4.428783075421923, -0.665260105392429, 1.1837755666219811, 4.577066753513677, -5.915063452944323, 8.48323355306186, 6.340581007095045, 10.366053643692439, -5.137092449092954, 2.749384682305024, -9.008935690339806, 0.882372947492772, -5.986866784463176, -10.091430403807665]",-0.005162636428813167
20,9,12,DE/best/1/bin,"[-2.7132035275801822, -0.8815053405436566, 4.612368106707982, -0.20304406482547194, -1.6184887751932477, 2.714514847198489, 0.3527918145697637, -1.2438388969807264, 0.3608790602064116, -1.1869242938301838, 1.5605018971006572, 0.3661573882846191, -0.720894608885305, 0.40289291953151485, -0.33737593023676493, 3.0204941684883275, 0.7767044485787138, 2.2935438176465266, -0.7729968805301598, 0.17564527542997577]",-0.06092087520920841
20,9,12,PSO,"[-0.19366312457388338, -0.181327878409668, 0.30418693887880294, 0.540499087356604, -0.046787914970478385, 0.14504088806699636, 0.17611230674185005, 0.30806546182272226, 0.1925806708262759, 0.13019896938069025, -0.009128928572024898, -0.14993246184793957, 0.023694393103315513, -0.09061678406933504, 0.03214057695943664, 0.42136222841638304, -0.07412351728600379, 0.45876071238028593, 0.02118521395496053, -0.013582909101269561]",-0.7857513346523582
20,9,13,DE/rand/1/bin,"[1.6858020790127721, 3.0248319267624018, 8.44568835094492, -2.320142593735378, 3.1537295347044125, -3.7940609984633173, -2.167621752028861, -5.478608119262976, -4.6653953291259285, 10.194894327138496, 17.902159172189506, -0.2310975928506596, 4.592360650592903, -6.096097582417523, 0.7970481270777015, 4.7990590209931625, -9.233073638787644, -2.490352955609602, -3.8492614775574747, -3.9613789285033736]",-0.004853186620806589
20,9,13,DE/best/1/bin,"[0.8335946253310986, -5.568236503674532, 2.1681657951593323, -1.7295760181833115, -0.13228382393090848, -3.1701353408921675, -0.15690130509147093, -0.2365565386867532, 1.4592735699330734, -0.36351598211102154, 0.6041242744381126, 1.3948250026514792, -0.43914092040979, 4.188207468953017, -0.15380057772351202, 3.3303793168381257, 1.235018791629095, 0.5440831122333758, -0.2924644269587097, -1.976097549533601]",-0.043103514875447786
20,9,13,PSO,"[0.1323935816029558, -0.031928334990248386, -0.26609775494752025, -0.07652147443309665, 0.1223312401068778, 0.2217068866534219, 0.03941341806174316, -0.22700703681377707, -0.2673597217665465, 0.11739462779682443, -0.5698455552675084, -0.2128116674812321, -0.08921839322304213, 0.20039427610891314, -0.15803976975442047, 0.007150219346705485, 0.2830705622812452, -0.3159155029911817, 0.37549230806001876, 0.15159357059861048]",-0.785751334652358
20,9,14,DE/rand/1/bin,"[8.7226524637431, 5.118959375511627, 0.506433419293459, -12.219507977185405, 11.479595853636596, -0.5268901917049682, 11.2064584191703, -2.5103459729954256, -1.5521035130479612, -5.6470115980379685, 1.1819626102448, -0.0674713193564731, -1.6623609316276138, 2.1485017579016787, 8.170673516149684, 1.1877787063425336, -0.6539585462191573, 12.727351907708423, -6.174269882909218, 5.606458093714817]",-0.00460912485225559
20,9,14,DE/best/1/bin,"[2.089728503951536, 2.3613941621373087, 1.7281130462595962, 16.130886100175154, -0.3530893190935729, 0.710537551351043, 10.257107261392683, 1.4731633515097493, 1.9671129239632779, -1.3443048287388, 1.180128962019579, 2.883635902392383, 2.279630998552504, 6.987181558231148, 4.305723078644434, 1.0445972666704302, 1.0046487130727992, -2.657047598499872, -1.5715111446924221, 1.685537225444806]",-0.008203730369607087
20,9,14,PSO,"[0.5105166154834545, -0.3884206002664331, -0.23068060436831733, 0.8095245422526004, 0.2605685124639918, -0.6902940381855671, -0.2223189944122404, -0.19998503796541206, 0.15949179911610906, 0.5031538819047456, -0.08357047320978368, -0.17497638076609925, 0.05302336473437545, -0.05308055738490518, 0.19627743805531284, 0.1298068089217312, 0.3943778148364024, 0.27578204663563205, 0.18026278611535584, 0.2261228721284343]",-0.6194994367738177
20,9,15,DE/rand/1/bin,"[4.674043271628371, -1.8589018902577843, 1.4973301947180715, 7.023753592654296, 8.193083521253351, -7.555499067650308, 9.485883830845344, 7.0714974913293815, -3.448359384475651, 15.992109693012404, 2.1253478577242504, 8.687062615962892, -0.4026825456420552, 5.3602423872331, 8.474751835378584, 3.6342389701786297, 1.2370555834340458, 9.322055949616715, 4.838367849984146, 2.7015032710066946]",-0.004310284949935756
20,9,15,DE/best/1/bin,"[-1.420187278298477, 3.0577360559561786, 2.8356362742812156, -4.021334875868842, -0.08302940193069559, 12.903959705418728, 1.228596601406236, -1.0738719489545545, 2.9090601786922567, 0.4301039137107639, 2.0400451332220344, -10.77978539755632, -0.25075848365452347, -2.727501520748417, -0.6736808484283283, -1.2838236631994784, 0.7935084305182948, -5.335497063953131, 1.442914521822007, -0.8409666678452423]",-0.010545974667923546
20,9,15,PSO,"[0.1741092398656283, 0.032752849183017935, 0.025317910667095316, 0.08825277843629736, 0.24650093953038715, 0.13926543138881398, -0.28730544103580785, 0.304661994557732, 0.1741319880852177, -0.11530102493018281, -0.44666567230662635, -0.033182152324711486, -0.5346553092745209, -0.15493039089241126, -0.01622399131876397, -0.12301546026488355, 0.10899650719271237, 0.41625845962068975, -0.0913815225019714, 0.1625443423657387]",-0.7857513346523582
20,9,16,DE/rand/1/bin,"[-4.0000915269703015, 14.077561757933115, 6.238720200236189, 1.4342955851796972, -11.774967065786408, 0.5041742568574463, -9.768351610872875, -2.115616590125631, -9.120396175371482, -1.1420105202947362, -4.728978482558006, -6.349869738554615, -8.33424355359979, 3.843719095152805, 11.795106998457461, 8.723543973551319, 5.699972452131735, -7.371954260934132, 9.345907264547549, -2.6996986097503566]",-0.003529931928556642
20,9,16,DE/best/1/bin,"[-0.2772391435358961, 0.712192582264823, 0.487891444333879, 0.19067338910459689, -0.8869743731449123, 0.34649018276906407, -2.4709142969733087, -0.1851429644169087, 0.05685070663748912, 1.6553233177091982, -0.6560035422890207, 0.5896906417651577, -0.5158934526842117, -0.788597051017969, 2.1729489257162955, 2.2341214584697835, -3.087313938809566, -0.8032332328681911, -6.529386730582942, 2.0835385812312746]",-0.04807429649577886
20,9,16,PSO,"[0.565765670679772, -0.5836402863219715, 0.02579882558177526, -0.11507863889212791, 0.26092550323846886, 0.3640267805886628, 0.3099261584390704, -0.11795336808418795, 0.019527841496324423, 0.02114354870605797, 0.6197552695045807, -0.3387149331953093, 0.10018269043139212, 0.17004199453111493, 0.03946621586305701, -0.36402400096912785, 0.7084882962018325, 0.009878067743108607, -0.40529198739824535, -0.34942059298131745]",-0.6194994367738177
20,9,17,DE/rand/1/bin,"[-8.345890891045034, 1.2788717282556792, 10.554209672714865, -6.228663129191739, -2.8655144921486855, 19.526333243555243, 5.834079537105773, 13.388888708418566, -16.47896907523716, -6.5140078698082124, -1.7309726531290615, 18.46260423905296, -8.258060267249713, -9.759707051998552, 15.398311082320626, -0.31269468858590876, -0.2404164172993717, -1.6883131756404275, -7.443605786800385, 11.765888609902435]",-0.0017606151029107978
20,9,17,DE/best/1/bin,"[4.887744780807379, 10.808235095716629, -19.223925046377452, -0.9764656712050586, -2.6387012290011547, -5.314485039763535, 1.397895569076577, 2.4504059968513747, -0.5944501797319215, 1.813859490538854, 1.7636767753194476, -1.8600211399722073, 1.4015769920263257, -7.144088755121521, -19.55378949921001, -10.416258308309809, -3.2597888737022167, -7.801888193609763, 1.494055252059505, -3.4623362159704247]",-0.003338356315290848
20,9,17,PSO,"[0.02267115183844184, 0.0037557605526150678, -0.28046961843272417, -0.12856521747792402, -0.003896082552922948, -0.022658368871207934, 0.21029001942910766, -0.01939566982323697, 0.0710549957233628, -0.18577463193341623, 0.08134186440507289, -0.025709506057963984, -0.146083664578405, -0.00998320235262379, -0.18329804565456223, -0.029732119775075797, 0.11414649095905868, 0.005873499488707517, 0.06477096542921243, -0.09874748216521483]",-0.9362453276029176
20,9,18,DE/rand/1/bin,"[1.0196845467665199, -5.292102415575224, -0.9968971273738712, -5.5020190710671315, 3.281757451654724, 7.104817675719318, -3.864789136411477, -5.540202030138595, -4.221431690462921, 3.604319262186599, 2.430851900318757, -9.074465105144636, 4.771539393965908, 3.7611960667381195, -10.101303305804898, 0.10648615493626545, 0.2782466072976213, 10.123485956641625, 12.032160126448485, -6.485485652225797]",-0.005402063713927603
20,9,18,DE/best/1/bin,"[4.577851696473261, -1.0628910212821432, -0.6431713865377238, -1.4026592914516507, -0.30262582963284235, -3.792472775104542, -2.6906906877344055, -3.125089798798647, 1.3962046841050813, 1.1486151722205251, 0.7059127834746961, -0.6600913988413929, 2.162497113599387, -2.0805343255142246, 1.6765690732796061, 3.393543255163163, 0.3619753838214039, 1.3536879678483813, 1.2277986602846531, -1.348886401451513]",-0.043103514875447786
20,9,18,PSO,"[-0.06943779437951927, -0.03912816039516404, -0.4041679737258917, 0.002751711537269113, 0.05448757012756409, 0.10737658324043206, 0.18067405764056474, -0.2743908833090528, -0.12588098195261688, -0.1206157226836652, -0.26168462891692323, -0.362752761824426, 0.012063056740606138, 0.2593038738759425, -0.40945025793069284, -0.022921330538193743, -0.016066619188843584, 0.1613677092612801, -0.45866972892116237, 0.29983661733799943]",-0.7857513346523584
20,9,19,DE/rand/1/bin,"[-2.2167041760809987, 2.7550402697195455, 1.7361942054414792, 9.241132613376871, -0.3486130147017783, 3.872840491753518, 4.3589751414659945, -0.7515694802679569, -3.226190551532813, 7.286458180130744, 10.102262730751393, -5.406238212077872, 4.512402985323657, 5.770162909568341, 9.397686119907497, -1.0507097776240908, -1.1918498806804818, -1.9469994017706345, 3.6615722748704567, 6.1515026438482625]",-0.007401907779857493
20,9,19,DE/best/1/bin,"[-0.3684301450605848, -0.9120315923326104, 0.16629946089842484, -0.14746665605259404, -0.03763328871672195, 1.9485611816485422, -0.3395578162057734, -0.24617377896786352, 0.047075395242079356, 0.12327214302081588, -0.39685759806457155, 0.709151982598025, -0.4488378464216684, 0.7574140675375112, -0.5974236690776152, -0.35703993338642, 0.08531709463983125, 1.2337528656103336, 1.1191809450199055, 0.3458669558258952]",-0.28881200511803523
20,9,19,PSO,"[-0.04838840885492904, -0.21996008795868516, -0.08086930555289513, -0.19777708234311892, 0.06628728124240252, -0.03304252222996486, -0.1220658812979167, -0.24640649871007694, 0.09341035118876911, 0.29962798430820964, -0.33468833104018486, -0.2963199879443895, 0.3627396529232374, 0.20513085379665727, -0.4030519248308751, -0.10574894696510853, 0.35613330969074414, -0.06499553456524557, -0.2537706218958568, 0.2572742686777715]",-0.7857513346523584
20,10,0,DE/rand/1/bin,"[0.2362553353100807, 0.7048416785774674, 0.9769147813691004, 1.3060125768155755, -1.9800131470069453, -0.521082845583468, -3.9153961910943327, 2.0175764592958645, 2.6224569341835093, 2.1603622633529116, -4.219350360523936, -4.884243929850205, 0.23536697091243575, 0.11597684012836407, 3.8759547259774445, -0.3564934739556289, 0.5887096979678788, -3.113419441973493, -1.2162097919195927, 1.0995767617771706]",31121241.48404937
20,10,0,DE/best/1/bin,"[10.49747183373617, 2.0146741127485237, 4.86801426903026, -1.9251526819479938, 14.389472724541832, 18.226339755306327, 11.116911946201245, 10.382801442381101, 18.13316703877465, -12.40732444809127, -16.304787182928855, -8.009723859550274, 1.6775943341844526, 24.088750721936357, -19.223172690378775, 9.953017230611843, 17.79665790125547, -5.837324627906279, -13.825698517446789, 6.321526072529437]",8533256346129.733
20,10,0,PSO,"[0.10628257603756897, 0.36195937005497913, -0.2048071556469281, 0.3389481462003819, 0.6246966818426427, -0.20089743193716722, 0.3614430160203365, 0.36295746652515454, -0.35251125418865054, 0.10465610624282512, 0.3639635371466485, 0.3650328715635863, -0.3522877043706728, 0.3637604257625368, 0.36283077006695985, 0.3623670261450011, 0.36315446505613924, 0.49211333348160524, 0.0837146599454917, 0.10023444578220514]",174.24831536535456
20,10,1,DE/rand/1/bin,"[-3.2578538270052886, -0.39832623455001537, 3.6053385499508255, 0.1599352052422498, 0.4569856473176117, 2.509513883062878, 2.3940775940171455, 1.8676237312757367, 3.0617689115495113, 0.8646152374320804, -0.15233734888717, 3.558611409460744, -0.6776550638283376, 1.3770546333274538, -3.370657042704662, 1.5681848897846034, 0.2794662498786935, 3.2160143559532974, -1.1419989871229066, 1.7300227702249824]",4783847.961497892
20,10,1,DE/best/1/bin,"[28.25541244648786, 28.31652836569517, 11.149943128328491, 12.932568134926004, 1.6160283271659366, 13.984505571905135, 27.89228662293563, 30.34837986185981, -6.669776394909576, -19.899378310223753, 2.6869076088892383, -22.558094391299527, 13.695820801009013, 15.96966495518189, 17.32463629113237, 14.43887893622238, 29.135664921127763, -19.21691733195742, 13.770145650547013, -26.740430074697976]",135396895768965.55
20,10,1,PSO,"[0.10789151663155333, 0.36591936382628926, -0.09586182664248938, 0.36461265582183505, 0.36573123412267494, 0.36440075702827923, 0.10032683269349166, 0.3645447723699922, 0.36364370523380923, 0.36000166069245276, 0.3590084710501866, 0.36381960793961393, 0.36295530715506275, 0.3644848475805605, 0.10273666256248494, 0.5686212707662188, 0.10571400587616342, -0.20025054258585911, 0.09830104210511835, 0.36451973537537796]",125.16111566567729
20,10,2,DE/rand/1/bin,"[1.754891512414184, -1.8728414523122099, -1.2660605517085715, 1.3226997437280277, 0.731427585263748, 2.4947146799693716, 0.2673861748030011, 0.3464652817062799, -1.4364091485294603, 0.26033069272807463, 2.618411070715465, 1.1552506983507613, 0.7790118461161315, -1.339904358871959, -1.772433320455348, -1.6659796013506447, -0.36168950981560144, -0.6447002908441696, -1.3532316331323027, -0.03241099905480188]",292513.8826071371
20,10,2,DE/best/1/bin,"[-8.195680745095835, -26.5024805933162, -32.462678022349024, 14.158433001461837, -17.117837201436387, 21.397706371817065, -13.352278983621694, -13.48556826116969, -10.996132662189897, 13.254044508423256, 20.730683051264485, 12.246898044567217, 1.008440990232335, -0.24932579122108733, 14.993760694948982, 12.2028580798179, 13.523024330710431, -8.875529163193825, 3.257257217656809, 12.23903620237537]",78649747527460.62
20,10,2,PSO,"[0.5604624605729026, 0.3612669585116424, 0.36083354490201175, 0.3615405073494239, -0.34825848852356617, -0.34890262242523673, 0.3608779279389804, 0.361218161698891, 0.3614753049350493, 0.36114178468078206, 0.36155203968761085, 0.5605007110410385, -0.09975135449949736, 0.56066731053976, 0.08659543511426018, 0.36153526789228874, 0.5609294045797467, 0.3606837761428336, 0.5605502863274596, 0.36083958606040556]",89.62310801875041
20,10,3,DE/rand/1/bin,"[1.9830414754590335, -0.006054962771866013, 4.8099436672058955, 0.39744426713102143, -3.630495095870843, 2.895927467143926, -3.4088692609992757, -3.787258702094984, 2.0498048822743784, -2.9316784673519445, 3.7083807085561284, 2.639780666928562, 0.7654775954246419, 2.259768523767743, 3.7286251218212514, -1.883165090419391, 3.826871590876346, 2.0016467400660356, 2.897101671425085, 2.6692497774094717]",24358535.609220006
20,10,3,DE/best/1/bin,"[-1.3706250439315282, -0.7707309265205791, 16.807210488024566, 7.9040553869535195, -3.487539590729252, 2.1538699946520845, 0.5180711459628877, -16.832063656590165, -9.727892893392156, 3.953933383753621, 8.513822516587059, -9.119831489048295, -13.853585501663122, 6.9970185746042475, 16.975510919265737, -15.255690006957412, 7.950992559419699, 8.805139180411544, -3.8982167742400815, 7.91591431420891]",1209759615425.0752
20,10,3,PSO,"[0.24816972597372697, 0.43397382628957, 0.44253500340383806, -0.018564498613921007, 0.5589682809086682, 0.4310138080119965, 0.43202148672709123, 0.4349886650505537, -0.02494214554847371, -0.023950053316480875, -0.02699347435459705, -0.033315632492291115, 0.4389359611502213, -0.030211738123300882, -0.22587356398818179, -0.026773176088229492, -0.03826371104512762, -0.025899363177209585, 0.5614020917765716, -0.02464070402680381]",167.02740467994758
20,10,4,DE/rand/1/bin,"[-4.554478507956732, 0.08282140021956508, -2.646118455059005, 2.831251632944262, -2.899326026112429, 0.3528840732498863, -2.5677026562203027, -0.4402714135815593, -0.4763645117890955, -1.809742164964459, 1.5637753585937972, 0.8269797794077762, -3.9777219094709317, -1.7891134402189797, -0.7007180468780603, -2.770517700757432, -3.1904462646662473, 3.4495720584313796, -0.8781344844330818, -1.9176479555233303]",21083151.356394976
20,10,4,DE/best/1/bin,"[-12.04395081091566, 26.023369157723522, 12.551710846579663, 20.625546027460963, 3.278744477426226, 25.37971160596115, 22.174010310879616, 21.078446252330522, 26.33352025413538, -3.4541410355584015, 12.985924077690019, 15.363937858278774, 12.514089030897132, 9.290470865512933, -21.78193306573001, 23.61749030084971, -11.84359658983551, 22.443080027469115, 21.331650655999063, 1.0968974914654366]",46606126024391.555
20,10,4,PSO,"[0.027678867364330638, -0.20220982465011567, 0.02583941330587139, 0.028247041339903148, 0.025096035730871522, -0.20198336629083663, 0.027360805014414413, 0.02844474229381715, 0.026217815136515006, 0.026101652744488956, 0.02804666250952145, 0.027552217238712436, 0.02567811702638225, 0.24094503056497485, -0.20232223855174358, 0.027892850315124756, 0.027527548051647838, 0.028056268591619457, -0.20164762408878, 0.24053918609626507]",181.05059863132493
20,10,5,DE/rand/1/bin,"[-0.6671067746537, -1.9353901467043109, 3.842949297954735, 2.3597428547415102, 4.662142632644265, 2.596043695206383, 1.528679456858106, -4.225399382936584, -0.36890323377670264, -4.488313763528105, 0.7633600243741948, 1.0664978790247843, 2.6465518119962064, -2.5036163649048078, -0.6045924686611324, 1.6681627950900837, 1.810491961067207, 0.693718373178019, 0.18007468362560797, 1.6784002249099408]",27103618.33233466
20,10,5,DE/best/1/bin,"[17.013621413419564, -14.704175684927076, -8.629568275272941, 10.81291475289537, -16.376672398120817, 19.613398237282418, 9.460610506934952, 15.55569790872536, 6.113604022276235, 19.276835132210657, -3.8924586645668624, 15.585896879683261, -1.9530365014026225, 14.514540312407537, -13.716488174411698, 26.7192443479951, -15.417779590336895, 21.216779669806357, -13.293239967547485, 10.770663531508617]",17971911935807.125
20,10,5,PSO,"[0.04381926762198384, 0.23955532225503218, 0.03238397052907571, 0.03571891831525612, 0.4301413388110684, 0.4971852609152928, -0.00039746211814176494, -0.2267962570007057, -0.007033078062325502, 0.030748061292594584, 0.02064140231978683, 0.03300024882185818, 0.021638091912784315, 0.028170010239606195, 0.01226062595648544, 0.02377913978483822, 0.6100781451702163, 0.24291585035446633, 0.04518485018260934, 0.2302907448823049]",198.3237829086096
20,10,6,DE/rand/1/bin,"[0.8558090554551363, 2.4977337286106076, -2.1101857336862113, -2.0765859785034726, 1.573327746569205, 0.12447769111928397, 0.7125926733891701, -3.463353687451412, -2.6028104692032548, 1.7025191317150243, -1.7121363419790354, 0.7836664281887362, 0.5510463920152597, -0.5500551935407025, 1.8370372371316739, 3.3556246352152823, -3.54732525069707, -2.0707227051365775, -0.26203728347094657, 0.17990233159757896]",4378196.524861601
20,10,6,DE/best/1/bin,"[-5.379812357636162, 23.82708466327056, 19.18765398537238, -35.82082369783562, 41.26474272165828, 32.020943521662886, 16.024286290092626, -6.634716005372676, -21.272760622300716, -31.95613777530783, -28.504366664025838, 10.51938913501587, -24.21801340675222, -15.186493690271679, 16.024866236966865, 31.55779303139095, -22.83158100775087, -5.376908615958087, 17.121673072808868, 9.603232504112317]",754562166324575.6
